Gene Systematic Name,Gene Standard Name,WT_1.rpkm,WT_2.rpkm,WT_3.rpkm,r0_1.rpkm,r0_2.rpkm,r0_3.rpkm,log2 (r0/WT),P value (r0/WT),FDR (r0/WT)
YKL142W,MRP8,108.0069402,108.9517658,119.632411,178.7398394,189.8875864,190.7529989,0.648929563,9.01E-12,9.96E-11
YKL141W,SDH3,94.33103473,85.57881554,89.36683416,108.7493559,113.0153297,116.2642636,0.241685003,0.000199041,0.000503502
YKL140W,TGL1,43.62536327,44.28724977,46.15253028,46.24594829,49.10737372,49.27598027,0.024551792,0.603175578,0.68948174
YKL139W,CTK1,34.72081214,39.65316748,36.93498808,42.50930564,39.43198855,39.29495963,0.03717311,0.501052789,0.593106673
YKL138C-A,HSK3,64.34530536,65.45705138,67.12546583,63.47256403,69.07658402,62.00214116,-0.099487323,0.306312986,0.392516874
YKL138C,MRPL31,106.8627123,107.9485267,109.0434782,310.95145,309.8771178,320.3938395,1.453048794,7.77E-19,1.50E-16
YKL137W,CMC1,61.40738348,67.15969145,76.73757763,172.9843263,187.7517618,165.7858004,1.279709123,7.28E-14,1.55E-12
YKL136W,-,72.59886328,77.66428366,85.86335402,87.49350931,79.89886402,81.70444403,-0.006096163,0.930960344,0.97503388
YKL135C,APL2,52.79209834,57.05132322,58.04652831,57.58138546,56.34113436,55.9289567,-0.068008181,0.109966359,0.16074262
YKL134C,1-Oct,17.65507058,19.11890784,18.0435345,25.4547152,22.94828903,24.31622068,0.320009335,1.35E-05,4.12E-05
YKL133C,-,6.277752794,7.306348171,6.088830584,10.55270461,11.02691059,11.39331541,0.654316075,4.44E-06,1.48E-05
YKL132C,RMA1,11.827228,12.22880954,9.522041762,8.485449395,7.305352867,10.75137873,-0.44147943,0.002665855,0.005544916
YKL131W,-,11.93548062,14.15604958,8.032983507,7.469404087,7.108924044,9.564758619,-0.606471347,0.00534724,0.010502876
YKL130C,SHE2,47.39049133,42.14091605,41.53846153,48.45794362,45.98168243,48.09030339,0.032487318,0.634669931,0.716177028
YKL129C,MYO3,19.74630968,19.97336342,19.27319922,29.51273598,27.93589358,28.78753236,0.460836253,7.43E-10,5.27E-09
YKL128C,PMU1,89.47840044,90.99920887,94.54230316,68.82321132,79.49397113,73.20309696,-0.395168474,2.47E-07,1.03E-06
YKL127W,PGM1,105.1447244,103.2981357,101.4047057,81.57052887,83.10684202,84.63929492,-0.399879932,8.58E-10,5.98E-09
YKL126W,YPK1,68.23962014,67.75001779,71.22543573,67.2407066,73.60455257,77.72430092,-0.008754728,0.852841285,0.908830117
YKL125W,RRN3,41.14379055,42.80699809,40.72556078,48.75470683,45.25764564,45.77932146,0.0784588,0.09745128,0.144493929
YKL124W,SSH4,12.60200746,12.87743865,11.69055472,19.38570921,20.11502372,19.86093995,0.587406252,3.81E-08,1.86E-07
YKL123W,-,18.0515143,21.27182863,19.20164327,29.27306103,33.42517365,30.06320148,0.579734292,7.46E-05,0.000203073
YKL122C,SRP21,159.578926,156.5482949,166.9285714,162.8193607,150.4356808,146.8471764,-0.154551586,0.004198643,0.008413816
YKL121W,DGR2,12.80573255,13.35143049,14.25944237,18.81534723,21.88363659,19.01342886,0.482375871,4.14E-07,1.67E-06
YKL120W,OAC1,242.3248349,247.1709485,243.1288294,170.7481722,152.4998432,161.5569962,-0.682215312,1.32E-13,2.55E-12
YKL119C,VPH2,44.95181013,38.37946895,39.51449275,52.33408057,53.3618099,51.66845097,0.271184018,0.001100112,0.002457492
YKL118W,-,15.56024197,16.55344508,15.72742475,23.54064875,20.00317002,27.61228959,0.475808975,0.004947596,0.009777196
YKL117W,SBA1,433.1531566,448.0567511,457.5988779,468.6969014,469.1041087,443.7747237,-0.03946126,0.252539343,0.333011724
YKL116C,PRR1,39.80703649,42.71362937,40.68358883,38.55292906,37.32091732,39.9263357,-0.1769455,0.002059993,0.004372806
YKL115C,-,21.00038763,17.58961492,16.79920345,14.99715253,13.51978233,13.70075437,-0.480413302,0.003157668,0.006464102
YKL114C,APN1,84.72438996,87.8052304,85.25756142,85.00789825,91.28943778,82.73455049,-0.077275114,0.096864196,0.143653332
YKL113C,RAD27,75.84297574,79.94060577,73.53252354,64.94830312,63.78542422,61.09047027,-0.358643828,1.84E-07,7.90E-07
YKL112W,ABF1,57.07406057,54.27359041,56.02494653,54.33898924,47.92961606,47.70081323,-0.244026441,4.45E-05,0.000125172
YKL111C,-,76.09699286,73.07163612,77.79968943,75.83244257,73.79547857,59.1467794,-0.199789248,0.027489768,0.046663194
YKL110C,KTI12,83.91958949,86.2887863,85.52367764,88.65367223,92.57449177,86.46627799,-0.018474661,0.678153502,0.755908314
YKL109W,HAP4,102.9274961,109.8552232,111.347591,220.8877904,232.5491495,276.7018268,1.085548583,4.47E-14,1.03E-12
YKL108W,SLD2,23.5848484,20.00997942,22.53361425,17.57578866,16.40931556,16.31635294,-0.479071753,4.40E-06,1.47E-05
YKL107W,-,4.176168167,3.075736891,2.877980364,3.900003934,3.899484582,4.842272485,0.220515739,0.28092494,0.366374656
YKL106W,AAT1,99.76915027,99.08628539,93.42824162,89.53830935,84.71086542,81.94274595,-0.276340019,2.37E-06,8.29E-06
YKL106C-A,-,0.674277152,0,2.973913043,3.022503049,1.405628163,2.447452941,0.841343976,0.340435333,0.428082263
YKL105C,SEG2,22.68618273,22.09074047,23.15084999,27.82410133,27.81481326,28.08198431,0.216299508,5.73E-05,0.00015841
YKL104C,GFA1,245.5195245,241.9846233,250.1317669,348.0088121,363.623085,363.4592603,0.458072958,1.37E-12,1.87E-11
YKL103C,APE1,45.14383728,47.87963453,48.39105107,67.02327149,60.64671415,63.11101952,0.346180328,3.76E-07,1.52E-06
YKL102C,-,10.31247409,8.568842157,11.95396419,13.33457228,19.01732221,19.19570934,0.661528114,0.002589992,0.005398151
YKL101W,HSL1,64.59566238,63.36296975,66.31101696,55.49546415,53.11590294,52.82674374,-0.352417788,1.49E-09,9.74E-09
YKL100W-A,-,89.90362026,76.80798515,89.21739129,160.1926616,161.1786961,155.5492313,0.814677201,3.10E-07,1.28E-06
YKL100C,-,52.65783473,54.81780315,60.3886424,85.74039262,86.05886714,90.01743015,0.556964175,8.32E-11,7.37E-10
YKL099C,UTP11,117.7701607,123.3528433,117.416248,92.84262354,87.47375263,89.70743846,-0.495783241,5.72E-10,4.17E-09
YKL098W,MTC2,32.99814442,35.58528304,34.22492105,38.07678422,38.32103596,40.01608346,0.092255047,0.127858418,0.183767465
YKL097C,-,0.590607724,0.579974718,0.434147889,0.661861982,2.052011917,1.190974667,1.173125357,0.067835174,0.104994233
YKL096W-A,CWP2,5498.331408,5450.319688,5461.127629,6685.256744,6704.997482,7108.666541,0.235353866,1.09E-07,4.89E-07
YKL096W,CWP1,463.6779215,425.644251,467.0282608,1084.197031,1084.910671,1166.755205,1.212868728,1.41E-18,2.39E-16
YKL096C-B,-,158.5899861,125.5413275,128.4730435,171.6781732,196.7879429,289.1257741,0.574524719,0.000462538,0.001099049
YKL095W,YJU2,23.1042637,22.59337593,21.63814866,23.50835705,21.66380323,20.58550622,-0.120019262,0.169340312,0.233996328
YKL094W,YJU3,109.2586672,106.6168386,108.4436444,135.3388308,127.5809002,129.3876395,0.188645189,0.000133007,0.000345663
YKL093W,MBR1,16.49995854,17.21558288,17.14373401,20.44634416,16.70216994,18.23592387,0.035233084,0.697889222,0.774273486
YKL092C,BUD2,20.60053996,21.26031606,20.23875664,19.94031423,18.01239348,16.65596933,-0.27039351,0.000100873,0.000267817
YKL091C,-,19.42611988,18.13959512,18.07297637,36.15341268,38.68867228,41.97132588,0.981074014,4.55E-11,4.31E-10
YKL090W,CUE2,17.7377413,18.49213684,16.94594594,21.23921061,20.32462344,20.13820137,0.127131885,0.086773395,0.130370486
YKL089W,MIF2,17.26149509,16.99888323,18.33011857,16.98097168,17.32756172,17.08767144,-0.116881866,0.092007816,0.13733718
YKL088W,CAB3,46.35066017,49.08154344,46.01246579,49.77618658,53.96432599,48.83495844,0.024639622,0.610700055,0.695627972
YKL087C,CYT2,66.4088075,68.0383378,65.42608695,190.0818584,195.4135509,190.1398996,1.43983624,6.55E-19,1.37E-16
YKL086W,SRX1,1.47498127,1.655344508,4.182065217,5.903326268,5.051476212,6.118632352,1.157083595,0.002439614,0.005108637
YKL085W,MDH1,135.7410481,139.8593162,141.7713173,158.5235181,155.5841561,165.7936281,0.11527389,0.007023236,0.013486279
YKL084W,HOT13,45.64337644,50.70730526,46.26086956,82.40841646,78.09045352,85.3470769,0.696045974,1.99E-08,1.02E-07
YKL083W,-,200.5070009,207.8789707,199.6148462,191.0811684,159.76164,155.6818846,-0.349240451,3.25E-06,1.11E-05
YKL082C,RRP14,206.7163241,207.6829468,204.4137931,182.7398395,166.0903163,154.2364213,-0.383961943,2.46E-08,1.24E-07
YKL081W,TEF4,1506.005366,1512.111114,1493.869249,980.8864011,958.4137791,978.1910381,-0.714740984,2.08E-17,2.22E-15
YKL080W,VMA5,298.8780658,293.6993939,287.8566213,248.1067388,262.8131233,264.3000071,-0.269541113,1.77E-07,7.62E-07
YKL079W,SMY1,33.16992017,34.34650887,30.46337105,47.33874638,49.25047233,44.90101387,0.443819263,3.04E-08,1.51E-07
YKL078W,DHR2,61.27127164,62.97506279,57.98322305,47.92474264,43.81129085,41.18992358,-0.540907568,4.37E-10,3.29E-09
YKL077W,-,168.2776159,183.37679,178.6617988,153.970766,154.3687316,152.0368561,-0.289300892,1.34E-07,5.90E-07
YKL076C,PSY1,49.72793996,44.90121977,50.41711956,50.2963398,52.05216792,42.57548345,-0.080081531,0.39069541,0.48092857
YKL075C,-,33.66900546,31.77086931,35.14624505,37.99909598,36.96396899,35.88874083,0.056731883,0.318682195,0.404295766
YKL074C,MUD2,40.0479763,36.11660744,40.38438734,35.2052912,36.09908692,38.75133823,-0.16864263,0.007629667,0.014548839
YKL073W,LHS1,72.96259794,70.77817695,76.10115349,53.11655018,51.69906759,50.02201626,-0.590261659,1.57E-12,2.10E-11
YKL072W,STB6,20.64149613,21.06409699,22.48852105,22.06781887,20.78203829,21.35804218,-0.084464173,0.133142076,0.190516151
YKL071W,-,17.00122936,19.68378527,20.94467941,27.28485243,25.04971591,24.88719981,0.339436216,0.001459463,0.003179497
YKL070W,-,34.26914466,33.02899159,33.76265984,37.15900807,43.49178905,39.15924705,0.16256771,0.072709608,0.1116416
YKL069W,-,67.35320943,68.92086303,66.70766273,94.34885208,90.86104702,91.2273435,0.359049068,1.83E-06,6.52E-06
YKL068W-A,-,127.0030889,128.0691852,131.0027518,158.0118683,137.3601192,159.0328071,0.146386794,0.043338496,0.070364575
YKL068W,NUP100,106.4234105,106.7697207,105.9766304,96.81455079,89.81378285,84.94701248,-0.318310416,6.39E-08,2.99E-07
YKL067W,YNK1,127.1494058,131.7396252,137.3020892,251.4172991,258.854641,257.2474346,0.869454427,1.01E-14,2.83E-13
YKL066W,-,44.64808168,37.75975039,37.37485311,73.72456761,76.54974997,78.93586962,0.84726979,1.02E-09,6.96E-09
YKL065W-A,-,5.831586179,1.78956163,4.42068155,4.492909938,5.698492554,5.732772654,0.32286839,0.409884048,0.500142761
YKL065C,YET1,159.7417948,163.9030967,164.2117202,277.1357868,305.7071493,326.6423506,0.812359351,4.15E-13,6.74E-12
YKL064W,MNR2,52.3016628,54.99156846,55.89116987,64.68779721,63.26775836,65.53454747,0.160205803,0.000305829,0.000750462
YKL063C,-,97.93072921,100.897189,102.4937888,101.1099234,96.21859451,110.1353823,-0.059055304,0.311677377,0.396326372
YKL062W,MSN4,38.04162696,42.35163507,37.93977812,45.16989501,47.76017087,48.61290574,0.171098575,0.00275474,0.005718111
YKL061W,BLI1,35.48827116,35.77867427,36.78260869,43.74675466,39.70283058,51.52532507,0.228875756,0.042825923,0.069675235
YKL060C,FBA1,9258.499574,9169.063583,9404.669564,10538.20876,11264.07938,11129.1124,0.157244205,2.60E-05,7.60E-05
YKL059C,MPE1,25.93373661,27.14465382,26.77867401,32.00297346,29.89344963,31.89440936,0.144775548,0.022261874,0.038569929
YKL058W,TOA2,117.971092,122.3070804,109.0434782,167.3434615,151.9906876,168.4696604,0.391492362,1.73E-06,6.20E-06
YKL057C,NUP120,64.12778463,63.22841911,64.57803467,56.43170433,53.0563694,53.09888268,-0.324998251,1.97E-08,1.01E-07
YKL056C,TMA19,2691.329089,2667.784739,2711.217391,2000.069428,2041.00556,1991.760512,-0.50529813,2.05E-14,5.30E-13
YKL055C,OAR1,9.860397061,11.29668797,9.060308554,11.80834525,10.98304443,11.46238414,0.089127649,0.467587891,0.559210302
YKL054C,DEF1,317.4120915,307.0384064,318.8807436,305.1950981,305.6242669,306.2352033,-0.126327788,0.000242755,0.00060464
YKL053W,-,38.19105789,38.98667384,33.78365217,42.55684293,48.35360882,45.16366493,0.206773907,0.0425585,0.069303443
YKL053C-A,MDM35,114.3946065,111.4218096,123.0584707,352.2779416,357.0618668,295.5697957,1.445587762,2.32E-15,8.54E-14
YKL052C,ASK1,44.00061142,45.37790814,42.73096898,50.13435092,53.4426544,52.01185544,0.149708098,0.015488358,0.027668598
YKL051W,SFK1,70.85624309,75.71564482,75.10390566,123.1200395,120.073999,128.594985,0.65961439,1.52E-12,2.03E-11
YKL050C,-,7.860479041,7.690267875,6.476235337,11.002828,9.228717952,10.35902798,0.380614705,0.000284073,0.000700935
YKL049C,CSE4,40.6911603,36.61909937,36.46275992,37.58416835,39.1131315,40.15241636,-0.049145177,0.508542063,0.599680745
YKL048C,ELM1,19.01861296,18.51093515,18.46516991,20.74729082,18.06922943,20.92362264,0.003800787,0.954207732,0.993089572
YKL047W,ANR2,30.88371946,31.91581054,30.65949037,35.77895292,34.74647568,35.34683809,0.09314588,0.081071067,0.122943694
YKL046C,DCW1,122.868281,130.0144362,126.16,175.4395103,161.3036408,162.5108753,0.31152638,8.66E-08,3.94E-07
YKL045W,PRI2,36.35233341,33.54497754,34.06788855,33.82460879,34.17084722,33.98983164,-0.113817322,0.042184072,0.068803776
YKL044W,-,37.05373508,37.87180705,35.0199106,24.857969,21.8069416,35.07253435,-0.52910539,0.001046714,0.002354445
YKL043W,PHD1,71.57993962,86.52896194,84.67954032,52.70850004,49.17783547,57.35175828,-0.696399534,8.03E-10,5.64E-09
YKL042W,SPC42,30.37952003,27.86799764,29.24892498,26.07324059,21.47058403,20.79886748,-0.441126685,1.93E-05,5.78E-05
YKL041W,VPS24,63.41202016,60.7401078,63.04695651,63.67406423,65.97081513,67.73099397,-0.009604742,0.86533788,0.919808732
YKL040C,NFU1,98.22932517,97.18224875,98.12755877,89.38141312,88.05686159,91.80329318,-0.211141122,0.000144261,0.000373006
YKL039W,PTM1,116.9948066,109.2274651,113.3378692,159.3735863,163.042137,169.4534212,0.448574258,2.20E-10,1.78E-09
YKL038W,RGT1,24.29931325,25.15105848,24.93921954,22.61069745,23.76723965,24.49542994,-0.156013593,0.00234864,0.004928271
YKL037W,AIM26,3.853012297,3.338509931,3.998538545,6.095804469,4.488560521,6.855610478,0.541164246,0.060889723,0.095530639
YKL036C,-,29.02994761,31.74217865,32.46332558,28.3792271,28.97096214,31.38718275,-0.157783289,0.139596093,0.198833052
YKL035W,UGP1,126.9798733,125.7002405,132.9933913,114.4924155,125.8880583,141.1038202,-0.102054151,0.070613555,0.10884538
YKL034W,TUL1,20.50371102,19.54135282,20.60972675,25.84459129,25.6309536,26.78547531,0.281630238,2.63E-05,7.69E-05
YKL033W-A,-,161.1437042,165.283006,158.2322509,181.2226512,190.0266935,192.216276,0.13095718,0.003815363,0.007704244
YKL033W,TTI1,19.10560092,19.73030451,18.60484579,18.96700662,18.88601459,19.28439019,-0.094760042,0.06708424,0.103983184
YKL032C,IXR1,103.2388228,99.34281553,102.5950269,84.25606326,86.68823856,86.00191381,-0.333602805,1.40E-08,7.41E-08
YKL031W,-,3.713410402,1.919240009,3.663516067,3.285329401,3.870570305,2.837626598,0.039798301,0.901990019,0.951247725
YKL030W,-,251.68563,253.9724603,238.7963839,242.9972748,220.725373,224.713336,-0.199708516,0.000122103,0.000319357
YKL029C,MAE1,325.7865666,332.6105955,319.629072,296.3857467,277.0556048,278.7904603,-0.284549755,1.17E-08,6.29E-08
YKL028W,TFA1,74.15652653,75.78256263,77.45719685,80.03688198,72.52226466,72.96754109,-0.097278395,0.03597048,0.059666117
YKL027W,TCD2,76.51841608,79.27917802,80.91964284,77.31670746,77.62330527,76.26438181,-0.118809628,0.007221927,0.013834262
YKL026C,GPX1,5.779518445,8.670852182,10.09006211,17.99108958,20.74974908,18.25877591,1.140840478,7.28E-07,2.77E-06
YKL025C,PAN3,39.02874809,40.27355814,41.85345268,39.29253964,40.4324807,38.67935432,-0.117068644,0.015523583,0.027724574
YKL024C,URA6,182.745554,177.7759253,181.9164369,160.2663812,171.4180687,174.9431403,-0.184410603,0.000372613,0.000900082
YKL023W,-,37.25502537,40.77625607,43.0040663,58.27559836,52.8880237,50.35766482,0.333606796,6.08E-05,0.000167408
YKL023C-A,-,200.8636147,198.2928473,188.2173913,160.2722012,181.9918569,171.3217058,-0.279149202,0.000175961,0.000448301
YKL022C,CDC16,28.83116098,29.25688556,29.45623739,33.49551536,31.48874506,29.52852458,0.026093608,0.594101335,0.68107563
YKL021C,MAK11,104.3188702,104.3043516,106.4648187,81.20157445,77.50435885,77.85927052,-0.499027443,2.17E-11,2.21E-10
YKL020C,SPT23,39.57253535,39.00682533,40.09153317,40.46749235,37.32766941,39.3219586,-0.105254659,0.015904445,0.028347943
YKL019W,RAM2,60.57859081,60.82477231,55.44424632,60.73610228,66.24632416,64.33893114,0.026479097,0.633357283,0.714922223
YKL018W,SWD2,45.36046295,49.3593635,41.09407114,40.75799566,39.27239899,44.89469232,-0.212769158,0.005797965,0.011316433
YKL018C-A,-,59.87581109,61.71124324,61.26260868,71.33107196,78.43405151,68.20235528,0.171212385,0.048344349,0.077704002
YKL017C,HCS1,17.86242982,18.81865335,19.52173913,18.78017245,20.50901911,19.3219969,-0.022445224,0.711751834,0.786104087
YKL016C,ATP7,269.8649813,283.0166152,276.8288198,169.0874563,175.2617516,186.2861324,-0.731642531,1.68E-13,3.08E-12
YKL015W,PUT3,36.93387502,35.7013893,37.35598935,38.30559987,34.10799768,35.46309363,-0.113959226,0.019885798,0.034748945
YKL014C,URB1,73.25744287,75.10480916,75.13132158,60.22744036,57.14893881,55.28146774,-0.457638249,9.66E-12,1.05E-10
YKL013C,ARC19,170.764609,179.8551056,189.1547017,260.6030245,258.7336491,255.749346,0.437727946,1.15E-09,7.69E-09
YKL012W,PRP40,37.59326039,38.45841486,38.19237641,40.93835465,44.09436293,41.96431869,0.067945106,0.162945344,0.226609781
YKL011C,CCE1,17.523587,16.60955845,18.06190125,20.23540177,19.77409111,17.33036357,0.054571585,0.526965435,0.617319692
YKL010C,UFD4,35.0406024,35.51628647,35.53064572,43.46375678,41.58158785,41.80240827,0.172120771,9.38E-05,0.00025059
YKL009W,MRT4,387.2683794,394.1535918,386.8596587,327.2465326,311.7291825,282.8167842,-0.426738434,1.38E-09,9.14E-09
YKL008C,LAC1,79.43274516,79.89901508,80.13240634,101.1348276,96.14630826,92.67999998,0.19088839,0.000146806,0.000379311
YKL007W,CAP1,110.6917436,104.957457,113.9815742,129.8889786,139.8312626,148.4848773,0.257711017,4.96E-05,0.000138673
YKL006W,RPL14A,1431.407928,1396.682042,1379.767282,1062.877331,1087.086529,1082.27895,-0.466357082,1.03E-12,1.49E-11
YKL006C-A,SFT1,90.27057381,94.05059406,104.6938775,104.2455133,116.1794706,116.8783649,0.140024046,0.066388835,0.103015697
YKL005C,BYE1,32.36530329,32.00518187,31.18860065,29.5138533,28.53779531,31.15189401,-0.187612891,0.001887345,0.004037592
YKL004W,AUR1,168.7370186,168.334536,162.7514601,166.9895341,162.1017951,159.9976698,-0.117333045,0.003422395,0.006966007
YKL003C,MRP17,68.04069443,77.24941035,81.3320158,150.4382199,147.5909571,150.0610035,0.899712987,2.88E-12,3.60E-11
YKL002W,DID4,81.95505984,73.65927834,88.96211978,109.0954963,105.8142403,108.262153,0.318753632,1.93E-05,5.78E-05
YKL001C,MET14,77.32597093,79.71747737,86.14092952,58.21668434,55.53269886,62.37187133,-0.552067346,1.75E-08,9.09E-08
YJR162C,-,0,0.905487594,0.508361204,0.258333594,0,0,-2.178407434,0.110113977,0.160892393
YJR161C,COS5,11.30818974,14.07042831,14.01766304,14.40411609,14.86158943,13.34201777,0.032032763,0.749073759,0.818445202
YJR160C,MPH3,1.028747894,0.614920679,0.986372485,1.202986288,1.118907991,0.865876109,0.206037581,0.462673097,0.554119074
YJR159W,SOR1,0.226014688,0.221945632,0.24921059,0.844274595,0.942320556,0.546916858,1.637300085,0.003771851,0.00763152
YJR158W,HXT16,0,0,0,0,0,0,0,1,1
YJR157W,-,0.445803076,0.65666559,0,1.498761842,1.394011402,1.078767136,1.646743164,0.029883654,0.050343006
YJR156C,THI11,1.344599599,0.932041482,1.220961367,1.240910343,1.813713759,2.296730032,0.518568333,0.103770261,0.152687772
YJR155W,AAD10,18.85176259,16.03793987,18.11102753,21.12614588,24.90247819,24.8415062,0.334639249,0.002163909,0.004575671
YJR154W,-,11.7366974,11.67805001,11.65568224,12.7171598,11.26122851,12.97784845,-0.014209679,0.889145649,0.939788178
YJR153W,PGU1,6.631012876,6.877453423,8.2152294,8.683434174,9.241422731,8.924414038,0.226022634,0.077723706,0.118371261
YJR152W,DAL5,11.10574133,11.97690438,12.68286445,14.55690807,14.46970168,13.79691609,0.177323893,0.034790913,0.057898189
YJR151W-A,-,0,0,0,1.77794297,0,0,1.889645358,0.300286066,0.386950905
YJR151C,DAN4,4.433285233,3.874816747,4.350819426,6.346736179,5.854767909,6.796140122,0.497432751,2.22E-05,6.55E-05
YJR150C,DAN1,0.360817205,0.177160616,0.099461975,0.303261175,0.940219507,0.218278969,1.098801678,0.138010934,0.196850663
YJR149W,-,11.72076827,10.13643056,11.52850241,19.7768718,18.94995005,18.45157937,0.692432417,1.26E-07,5.57E-07
